2026-05-23 11:02:57,B,A,000km/h,6.722504,79.907504,0,20260523-190154-068420.MP4
2026-05-23 11:02:58,B,A,000km/h,6.722506,79.907502,0,20260523-190154-068420.MP4
2026-05-23 11:03:00,B,A,000km/h,6.722511,79.907498,0,20260523-190154-068420.MP4
2026-05-23 11:03:01,B,A,000km/h,6.722513,79.907496,0,20260523-190154-068420.MP4
2026-05-23 11:03:02,B,A,000km/h,6.722515,79.907494,0,20260523-190154-068420.MP4
2026-05-23 11:03:03,B,A,000km/h,6.722516,79.907493,0,20260523-190154-068420.MP4
2026-05-23 11:03:04,B,A,000km/h,6.722520,79.907489,0,20260523-190154-068420.MP4
2026-05-23 11:03:05,B,A,000km/h,6.722522,79.907486,0,20260523-190154-068420.MP4
2026-05-23 11:03:06,B,A,000km/h,6.722524,79.907484,0,20260523-190154-068420.MP4
2026-05-23 11:03:07,B,A,000km/h,6.722526,79.907482,0,20260523-190154-068420.MP4
2026-05-23 11:03:08,B,A,000km/h,6.722529,79.907479,0,20260523-190154-068420.MP4
2026-05-23 11:03:09,B,A,000km/h,6.722531,79.907477,0,20260523-190154-068420.MP4
2026-05-23 11:03:10,B,A,000km/h,6.722533,79.907475,0,20260523-190154-068420.MP4
2026-05-23 11:03:11,B,A,000km/h,6.722536,79.907473,0,20260523-190154-068420.MP4
2026-05-23 11:03:12,B,A,000km/h,6.722538,79.907470,0,20260523-190154-068420.MP4
2026-05-23 11:03:13,B,A,000km/h,6.722534,79.907481,0,20260523-190154-068420.MP4
2026-05-23 11:03:14,B,A,000km/h,6.722528,79.907481,0,20260523-190154-068420.MP4
2026-05-23 11:03:15,B,A,000km/h,6.722519,79.907481,0,20260523-190154-068420.MP4
2026-05-23 11:03:16,B,A,000km/h,6.722508,79.907474,0,20260523-190154-068420.MP4
2026-05-23 11:03:17,B,A,000km/h,6.722493,79.907471,0,20260523-190154-068420.MP4
2026-05-23 11:03:18,B,A,001km/h,6.722475,79.907466,0,20260523-190154-068420.MP4
2026-05-23 11:03:19,B,A,002km/h,6.722452,79.907460,0,20260523-190154-068420.MP4
2026-05-23 11:03:21,B,A,003km/h,6.722390,79.907455,0,20260523-190154-068420.MP4
2026-05-23 11:03:22,B,A,005km/h,6.722351,79.907451,0,20260523-190154-068420.MP4
2026-05-23 11:03:23,B,A,007km/h,6.722314,79.907449,0,20260523-190154-068420.MP4
2026-05-23 11:03:24,B,A,011km/h,6.722280,79.907446,0,20260523-190154-068420.MP4
2026-05-23 11:03:25,B,A,012km/h,6.722250,79.907443,0,20260523-190154-068420.MP4
2026-05-23 11:03:26,B,A,011km/h,6.722219,79.907440,0,20260523-190154-068420.MP4
2026-05-23 11:03:27,B,A,012km/h,6.722190,79.907437,0,20260523-190154-068420.MP4
2026-05-23 11:03:28,B,A,012km/h,6.722158,79.907436,0,20260523-190154-068420.MP4
2026-05-23 11:03:29,B,A,013km/h,6.722124,79.907437,0,20260523-190154-068420.MP4
2026-05-23 11:03:30,B,A,015km/h,6.722086,79.907441,0,20260523-190154-068420.MP4
2026-05-23 11:03:31,B,A,015km/h,6.722047,79.907445,0,20260523-190154-068420.MP4
2026-05-23 11:03:32,B,A,016km/h,6.722006,79.907446,0,20260523-190154-068420.MP4
2026-05-23 11:03:33,B,A,018km/h,6.721959,79.907447,0,20260523-190154-068420.MP4
2026-05-23 11:03:34,B,A,020km/h,6.721909,79.907443,0,20260523-190154-068420.MP4
2026-05-23 11:03:35,B,A,022km/h,6.721853,79.907437,0,20260523-190154-068420.MP4
2026-05-23 11:03:36,B,A,022km/h,6.721795,79.907434,0,20260523-190154-068420.MP4
2026-05-23 11:03:37,B,A,018km/h,6.721743,79.907429,0,20260523-190154-068420.MP4
2026-05-23 11:03:38,B,A,010km/h,6.721707,79.907430,0,20260523-190154-068420.MP4
2026-05-23 11:03:39,B,A,006km/h,6.721691,79.907423,0,20260523-190154-068420.MP4
2026-05-23 11:03:40,B,A,001km/h,6.721689,79.907419,0,20260523-190154-068420.MP4
2026-05-23 11:03:41,B,A,001km/h,6.721692,79.907418,0,20260523-190154-068420.MP4
2026-05-23 11:03:42,B,A,000km/h,6.721693,79.907417,0,20260523-190154-068420.MP4
2026-05-23 11:03:43,B,A,000km/h,6.721692,79.907418,0,20260523-190154-068420.MP4
2026-05-23 11:03:44,B,A,000km/h,6.721693,79.907416,0,20260523-190154-068420.MP4
2026-05-23 11:03:46,B,A,002km/h,6.721691,79.907408,0,20260523-190154-068420.MP4
2026-05-23 11:03:47,B,A,000km/h,6.721691,79.907407,0,20260523-190154-068420.MP4
2026-05-23 11:03:48,B,A,000km/h,6.721691,79.907406,0,20260523-190154-068420.MP4
2026-05-23 11:03:49,B,A,000km/h,6.721689,79.907403,0,20260523-190154-068420.MP4
2026-05-23 11:03:50,B,A,001km/h,6.721688,79.907391,0,20260523-190154-068420.MP4
2026-05-23 11:03:51,B,A,002km/h,6.721689,79.907376,0,20260523-190154-068420.MP4
2026-05-23 11:03:52,B,A,003km/h,6.721699,79.907358,0,20260523-190154-068420.MP4
2026-05-23 11:03:53,B,A,006km/h,6.721719,79.907344,0,20260523-190154-068420.MP4
2026-05-23 11:03:54,B,A,012km/h,6.721749,79.907331,0,20260523-190154-068420.MP4
2026-05-23 11:03:55,B,A,018km/h,6.721788,79.907321,0,20260523-190154-068420.MP4
2026-05-23 11:03:56,B,A,020km/h,6.721837,79.907310,0,20260523-190154-068420.MP4
2026-05-23 11:03:57,B,A,022km/h,6.721892,79.907297,0,20260523-190355-068421.MP4
2026-05-23 11:03:58,B,A,026km/h,6.721955,79.907283,0,20260523-190355-068421.MP4
2026-05-23 11:03:59,B,A,027km/h,6.722019,79.907269,0,20260523-190355-068421.MP4
2026-05-23 11:04:00,B,A,029km/h,6.722091,79.907257,0,20260523-190355-068421.MP4
2026-05-23 11:04:01,B,A,031km/h,6.722168,79.907246,0,20260523-190355-068421.MP4
2026-05-23 11:04:02,B,A,031km/h,6.722247,79.907237,0,20260523-190355-068421.MP4
2026-05-23 11:04:03,B,A,031km/h,6.722328,79.907229,0,20260523-190355-068421.MP4
2026-05-23 11:04:04,B,A,032km/h,6.722407,79.907219,0,20260523-190355-068421.MP4
2026-05-23 11:04:05,B,A,031km/h,6.722485,79.907208,0,20260523-190355-068421.MP4
2026-05-23 11:04:06,B,A,028km/h,6.722559,79.907198,0,20260523-190355-068421.MP4
2026-05-23 11:04:07,B,A,026km/h,6.722626,79.907187,0,20260523-190355-068421.MP4
2026-05-23 11:04:08,B,A,026km/h,6.722693,79.907180,0,20260523-190355-068421.MP4
2026-05-23 11:04:10,B,A,027km/h,6.722833,79.907174,0,20260523-190355-068421.MP4
2026-05-23 11:04:11,B,A,027km/h,6.722903,79.907168,0,20260523-190355-068421.MP4
2026-05-23 11:04:12,B,A,028km/h,6.722977,79.907160,0,20260523-190355-068421.MP4
2026-05-23 11:04:13,B,A,030km/h,6.723055,79.907148,0,20260523-190355-068421.MP4
2026-05-23 11:04:14,B,A,032km/h,6.723137,79.907135,0,20260523-190355-068421.MP4
2026-05-23 11:04:15,B,A,034km/h,6.723222,79.907117,0,20260523-190355-068421.MP4
2026-05-23 11:04:16,B,A,036km/h,6.723311,79.907101,0,20260523-190355-068421.MP4
2026-05-23 11:04:17,B,A,037km/h,6.723402,79.907083,0,20260523-190355-068421.MP4
2026-05-23 11:04:18,B,A,038km/h,6.723496,79.907065,0,20260523-190355-068421.MP4
2026-05-23 11:04:19,B,A,038km/h,6.723592,79.907048,0,20260523-190355-068421.MP4
2026-05-23 11:04:20,B,A,037km/h,6.723687,79.907029,0,20260523-190355-068421.MP4
2026-05-23 11:04:21,B,A,036km/h,6.723778,79.907009,0,20260523-190355-068421.MP4
2026-05-23 11:04:22,B,A,035km/h,6.723867,79.906988,0,20260523-190355-068421.MP4
2026-05-23 11:04:23,B,A,033km/h,6.723950,79.906967,0,20260523-190355-068421.MP4
2026-05-23 11:04:24,B,A,034km/h,6.724034,79.906946,0,20260523-190355-068421.MP4
2026-05-23 11:04:25,B,A,036km/h,6.724123,79.906920,0,20260523-190355-068421.MP4
2026-05-23 11:04:26,B,A,037km/h,6.724215,79.906894,0,20260523-190355-068421.MP4
2026-05-23 11:04:27,B,A,038km/h,6.724310,79.906869,0,20260523-190355-068421.MP4
2026-05-23 11:04:28,B,A,039km/h,6.724406,79.906841,0,20260523-190355-068421.MP4
2026-05-23 11:04:29,B,A,037km/h,6.724498,79.906812,0,20260523-190355-068421.MP4
2026-05-23 11:04:30,B,A,033km/h,6.724582,79.906784,0,20260523-190355-068421.MP4
2026-05-23 11:04:31,B,A,031km/h,6.724659,79.906758,0,20260523-190355-068421.MP4
2026-05-23 11:04:33,B,A,026km/h,6.724796,79.906704,0,20260523-190355-068421.MP4
2026-05-23 11:04:34,B,A,021km/h,6.724851,79.906680,0,20260523-190355-068421.MP4
2026-05-23 11:04:35,B,A,014km/h,6.724891,79.906661,0,20260523-190355-068421.MP4
2026-05-23 11:04:36,B,A,013km/h,6.724924,79.906644,0,20260523-190355-068421.MP4
2026-05-23 11:04:37,B,A,011km/h,6.724958,79.906626,0,20260523-190355-068421.MP4
2026-05-23 11:04:38,B,A,008km/h,6.724986,79.906611,0,20260523-190355-068421.MP4
2026-05-23 11:04:39,B,A,006km/h,6.725010,79.906599,0,20260523-190355-068421.MP4
2026-05-23 11:04:40,B,A,004km/h,6.725028,79.906592,0,20260523-190355-068421.MP4
2026-05-23 11:04:41,B,A,003km/h,6.725041,79.906585,0,20260523-190355-068421.MP4
2026-05-23 11:04:42,B,A,004km/h,6.725061,79.906575,0,20260523-190355-068421.MP4
2026-05-23 11:04:43,B,A,007km/h,6.725090,79.906559,0,20260523-190355-068421.MP4
2026-05-23 11:04:44,B,A,014km/h,6.725127,79.906537,0,20260523-190355-068421.MP4
2026-05-23 11:04:45,B,A,019km/h,6.725172,79.906508,0,20260523-190355-068421.MP4
2026-05-23 11:04:46,B,A,024km/h,6.725224,79.906473,0,20260523-190355-068421.MP4
2026-05-23 11:04:47,B,A,029km/h,6.725282,79.906434,0,20260523-190355-068421.MP4
2026-05-23 11:04:48,B,A,031km/h,6.725345,79.906389,0,20260523-190355-068421.MP4
2026-05-23 11:04:50,B,A,038km/h,6.725486,79.906278,0,20260523-190355-068421.MP4
2026-05-23 11:04:51,B,A,041km/h,6.725561,79.906212,0,20260523-190355-068421.MP4
2026-05-23 11:04:52,B,A,042km/h,6.725638,79.906140,0,20260523-190355-068421.MP4
2026-05-23 11:04:53,B,A,041km/h,6.725712,79.906067,0,20260523-190355-068421.MP4
2026-05-23 11:04:54,B,A,042km/h,6.725786,79.905992,0,20260523-190355-068421.MP4
2026-05-23 11:04:55,B,A,043km/h,6.725861,79.905915,0,20260523-190355-068421.MP4
2026-05-23 11:04:56,B,A,044km/h,6.725938,79.905837,0,20260523-190355-068421.MP4
2026-05-23 11:04:57,B,A,043km/h,6.726018,79.905761,0,20260523-190355-068421.MP4
2026-05-23 11:04:58,B,A,041km/h,6.726098,79.905691,0,20260523-190355-068421.MP4
2026-05-23 11:04:59,B,A,040km/h,6.726176,79.905623,0,20260523-190355-068421.MP4
2026-05-23 11:05:00,B,A,040km/h,6.726251,79.905552,0,20260523-190355-068421.MP4
2026-05-23 11:05:01,B,A,041km/h,6.726325,79.905480,0,20260523-190355-068421.MP4
2026-05-23 11:05:02,B,A,042km/h,6.726403,79.905409,0,20260523-190355-068421.MP4
2026-05-23 11:05:03,B,A,042km/h,6.726483,79.905339,0,20260523-190355-068421.MP4
2026-05-23 11:05:04,B,A,040km/h,6.726559,79.905269,0,20260523-190355-068421.MP4
2026-05-23 11:05:05,B,A,038km/h,6.726626,79.905195,0,20260523-190355-068421.MP4
2026-05-23 11:05:07,B,A,040km/h,6.726722,79.905020,0,20260523-190355-068421.MP4
2026-05-23 11:05:08,B,A,041km/h,6.726747,79.904921,0,20260523-190355-068421.MP4
2026-05-23 11:05:09,B,A,041km/h,6.726768,79.904819,0,20260523-190355-068421.MP4
2026-05-23 11:05:10,B,A,040km/h,6.726789,79.904719,0,20260523-190355-068421.MP4
2026-05-23 11:05:11,B,A,039km/h,6.726808,79.904620,0,20260523-190355-068421.MP4
2026-05-23 11:05:12,B,A,040km/h,6.726825,79.904520,0,20260523-190355-068421.MP4
2026-05-23 11:05:13,B,A,039km/h,6.726842,79.904421,0,20260523-190355-068421.MP4
2026-05-23 11:05:14,B,A,039km/h,6.726859,79.904324,0,20260523-190355-068421.MP4
2026-05-23 11:05:15,B,A,039km/h,6.726873,79.904226,0,20260523-190355-068421.MP4
2026-05-23 11:05:16,B,A,039km/h,6.726886,79.904128,0,20260523-190355-068421.MP4
2026-05-23 11:05:17,B,A,039km/h,6.726899,79.904030,0,20260523-190355-068421.MP4
2026-05-23 11:05:18,B,A,040km/h,6.726913,79.903930,0,20260523-190355-068421.MP4
2026-05-23 11:05:19,B,A,040km/h,6.726926,79.903829,0,20260523-190355-068421.MP4
2026-05-23 11:05:20,B,A,041km/h,6.726939,79.903726,0,20260523-190355-068421.MP4
2026-05-23 11:05:21,B,A,041km/h,6.726953,79.903623,0,20260523-190355-068421.MP4
2026-05-23 11:05:23,B,A,042km/h,6.726973,79.903413,0,20260523-190355-068421.MP4
2026-05-23 11:05:24,B,A,042km/h,6.726982,79.903307,0,20260523-190355-068421.MP4
2026-05-23 11:05:25,B,A,043km/h,6.726989,79.903199,0,20260523-190355-068421.MP4
2026-05-23 11:05:26,B,A,043km/h,6.726997,79.903089,0,20260523-190355-068421.MP4
2026-05-23 11:05:27,B,A,043km/h,6.727005,79.902979,0,20260523-190355-068421.MP4
2026-05-23 11:05:28,B,A,042km/h,6.727014,79.902872,0,20260523-190355-068421.MP4
2026-05-23 11:05:29,B,A,041km/h,6.727022,79.902767,0,20260523-190355-068421.MP4
2026-05-23 11:05:30,B,A,041km/h,6.727030,79.902662,0,20260523-190355-068421.MP4
2026-05-23 11:05:31,B,A,042km/h,6.727038,79.902557,0,20260523-190355-068421.MP4
2026-05-23 11:05:32,B,A,042km/h,6.727048,79.902449,0,20260523-190355-068421.MP4
2026-05-23 11:05:33,B,A,043km/h,6.727058,79.902339,0,20260523-190355-068421.MP4
2026-05-23 11:05:34,B,A,044km/h,6.727067,79.902227,0,20260523-190355-068421.MP4
2026-05-23 11:05:35,B,A,045km/h,6.727077,79.902115,0,20260523-190355-068421.MP4
2026-05-23 11:05:36,B,A,045km/h,6.727086,79.902001,0,20260523-190355-068421.MP4
2026-05-23 11:05:37,B,A,046km/h,6.727095,79.901885,0,20260523-190355-068421.MP4
2026-05-23 11:05:38,B,A,047km/h,6.727103,79.901768,0,20260523-190355-068421.MP4
2026-05-23 11:05:39,B,A,047km/h,6.727112,79.901649,0,20260523-190355-068421.MP4
2026-05-23 11:05:40,B,A,048km/h,6.727122,79.901527,0,20260523-190355-068421.MP4
2026-05-23 11:05:41,B,A,049km/h,6.727130,79.901405,0,20260523-190355-068421.MP4
2026-05-23 11:05:42,B,A,048km/h,6.727138,79.901282,0,20260523-190355-068421.MP4
2026-05-23 11:05:43,B,A,047km/h,6.727147,79.901162,0,20260523-190355-068421.MP4
2026-05-23 11:05:45,B,A,038km/h,6.727162,79.900946,0,20260523-190355-068421.MP4
2026-05-23 11:05:46,B,A,031km/h,6.727165,79.900858,0,20260523-190355-068421.MP4
2026-05-23 11:05:47,B,A,030km/h,6.727164,79.900779,0,20260523-190355-068421.MP4
2026-05-23 11:05:48,B,A,029km/h,6.727161,79.900703,0,20260523-190355-068421.MP4
2026-05-23 11:05:49,B,A,027km/h,6.727162,79.900626,0,20260523-190355-068421.MP4
2026-05-23 11:05:50,B,A,025km/h,6.727171,79.900552,0,20260523-190355-068421.MP4
2026-05-23 11:05:51,B,A,025km/h,6.727187,79.900482,0,20260523-190355-068421.MP4
2026-05-23 11:05:52,B,A,025km/h,6.727205,79.900413,0,20260523-190355-068421.MP4
2026-05-23 11:05:53,B,A,027km/h,6.727224,79.900337,0,20260523-190355-068421.MP4
2026-05-23 11:05:54,B,A,030km/h,6.727243,79.900253,0,20260523-190355-068421.MP4
2026-05-23 11:05:55,B,A,034km/h,6.727266,79.900161,0,20260523-190355-068421.MP4
2026-05-23 11:05:57,B,A,042km/h,6.727320,79.899958,0,20260523-190555-068422.MP4
2026-05-23 11:05:58,B,A,043km/h,6.727352,79.899854,0,20260523-190555-068422.MP4
2026-05-23 11:05:59,B,A,043km/h,6.727386,79.899750,0,20260523-190555-068422.MP4
2026-05-23 11:06:00,B,A,044km/h,6.727424,79.899646,0,20260523-190555-068422.MP4
2026-05-23 11:06:01,B,A,046km/h,6.727466,79.899539,0,20260523-190555-068422.MP4
2026-05-23 11:06:02,B,A,047km/h,6.727507,79.899429,0,20260523-190555-068422.MP4
2026-05-23 11:06:03,B,A,049km/h,6.727554,79.899317,0,20260523-190555-068422.MP4
2026-05-23 11:06:04,B,A,050km/h,6.727607,79.899203,0,20260523-190555-068422.MP4
2026-05-23 11:06:05,B,A,052km/h,6.727666,79.899088,0,20260523-190555-068422.MP4
2026-05-23 11:06:06,B,A,052km/h,6.727727,79.898971,0,20260523-190555-068422.MP4
2026-05-23 11:06:07,B,A,053km/h,6.727790,79.898852,0,20260523-190555-068422.MP4
2026-05-23 11:06:08,B,A,054km/h,6.727859,79.898735,0,20260523-190555-068422.MP4
2026-05-23 11:06:09,B,A,054km/h,6.727935,79.898621,0,20260523-190555-068422.MP4
2026-05-23 11:06:10,B,A,054km/h,6.728013,79.898508,0,20260523-190555-068422.MP4
2026-05-23 11:06:12,B,A,055km/h,6.728179,79.898285,0,20260523-190555-068422.MP4
2026-05-23 11:06:13,B,A,056km/h,6.728270,79.898178,0,20260523-190555-068422.MP4
2026-05-23 11:06:14,B,A,057km/h,6.728367,79.898073,0,20260523-190555-068422.MP4
2026-05-23 11:06:15,B,A,056km/h,6.728464,79.897971,0,20260523-190555-068422.MP4
2026-05-23 11:06:16,B,A,056km/h,6.728563,79.897869,0,20260523-190555-068422.MP4
2026-05-23 11:06:17,B,A,056km/h,6.728663,79.897767,0,20260523-190555-068422.MP4
2026-05-23 11:06:18,B,A,057km/h,6.728764,79.897666,0,20260523-190555-068422.MP4
2026-05-23 11:06:19,B,A,057km/h,6.728867,79.897566,0,20260523-190555-068422.MP4
2026-05-23 11:06:20,B,A,057km/h,6.728974,79.897469,0,20260523-190555-068422.MP4
2026-05-23 11:06:21,B,A,058km/h,6.729084,79.897374,0,20260523-190555-068422.MP4
2026-05-23 11:06:22,B,A,057km/h,6.729196,79.897282,0,20260523-190555-068422.MP4
2026-05-23 11:06:23,B,A,058km/h,6.729312,79.897192,0,20260523-190555-068422.MP4
2026-05-23 11:06:24,B,A,058km/h,6.729428,79.897103,0,20260523-190555-068422.MP4
2026-05-23 11:06:25,B,A,057km/h,6.729544,79.897017,0,20260523-190555-068422.MP4
2026-05-23 11:06:26,B,A,055km/h,6.729660,79.896937,0,20260523-190555-068422.MP4
2026-05-23 11:06:27,B,A,054km/h,6.729780,79.896868,0,20260523-190555-068422.MP4
2026-05-23 11:06:28,B,A,054km/h,6.729903,79.896807,0,20260523-190555-068422.MP4
2026-05-23 11:06:30,B,A,055km/h,6.730160,79.896704,0,20260523-190555-068422.MP4
2026-05-23 11:06:31,B,A,055km/h,6.730291,79.896656,0,20260523-190555-068422.MP4
2026-05-23 11:06:32,B,A,056km/h,6.730423,79.896607,0,20260523-190555-068422.MP4
2026-05-23 11:06:33,B,A,056km/h,6.730556,79.896560,0,20260523-190555-068422.MP4
2026-05-23 11:06:34,B,A,057km/h,6.730692,79.896512,0,20260523-190555-068422.MP4
2026-05-23 11:06:35,B,A,058km/h,6.730829,79.896462,0,20260523-190555-068422.MP4
2026-05-23 11:06:36,B,A,059km/h,6.730967,79.896411,0,20260523-190555-068422.MP4
2026-05-23 11:06:37,B,A,060km/h,6.731108,79.896358,0,20260523-190555-068422.MP4
2026-05-23 11:06:38,B,A,061km/h,6.731251,79.896304,0,20260523-190555-068422.MP4
2026-05-23 11:06:39,B,A,062km/h,6.731398,79.896248,0,20260523-190555-068422.MP4
2026-05-23 11:06:40,B,A,063km/h,6.731546,79.896192,0,20260523-190555-068422.MP4
2026-05-23 11:06:41,B,A,063km/h,6.731694,79.896134,0,20260523-190555-068422.MP4
2026-05-23 11:06:42,B,A,062km/h,6.731841,79.896075,0,20260523-190555-068422.MP4
2026-05-23 11:06:43,B,A,060km/h,6.731984,79.896018,0,20260523-190555-068422.MP4
2026-05-23 11:06:44,B,A,058km/h,6.732123,79.895963,0,20260523-190555-068422.MP4
2026-05-23 11:06:46,B,A,054km/h,6.732385,79.895857,0,20260523-190555-068422.MP4
2026-05-23 11:06:47,B,A,052km/h,6.732509,79.895807,0,20260523-190555-068422.MP4
2026-05-23 11:06:48,B,A,049km/h,6.732627,79.895759,0,20260523-190555-068422.MP4
2026-05-23 11:06:49,B,A,047km/h,6.732742,79.895713,0,20260523-190555-068422.MP4
2026-05-23 11:06:50,B,A,044km/h,6.732851,79.895672,0,20260523-190555-068422.MP4
2026-05-23 11:06:51,B,A,042km/h,6.732956,79.895633,0,20260523-190555-068422.MP4
2026-05-23 11:06:52,B,A,040km/h,6.733055,79.895592,0,20260523-190555-068422.MP4
2026-05-23 11:06:53,B,A,038km/h,6.733150,79.895552,0,20260523-190555-068422.MP4
2026-05-23 11:06:54,B,A,036km/h,6.733242,79.895512,0,20260523-190555-068422.MP4
2026-05-23 11:06:55,B,A,035km/h,6.733331,79.895475,0,20260523-190555-068422.MP4
2026-05-23 11:06:56,B,A,033km/h,6.733415,79.895441,0,20260523-190555-068422.MP4
2026-05-23 11:06:57,B,A,031km/h,6.733493,79.895409,0,20260523-190555-068422.MP4
2026-05-23 11:06:58,B,A,029km/h,6.733569,79.895379,0,20260523-190555-068422.MP4
2026-05-23 11:06:59,B,A,028km/h,6.733642,79.895350,0,20260523-190555-068422.MP4
2026-05-23 11:07:00,B,A,027km/h,6.733713,79.895323,0,20260523-190555-068422.MP4
2026-05-23 11:07:01,B,A,024km/h,6.733778,79.895301,0,20260523-190555-068422.MP4
2026-05-23 11:07:03,B,A,023km/h,6.733899,79.895255,0,20260523-190555-068422.MP4
2026-05-23 11:07:04,B,A,024km/h,6.733959,79.895225,0,20260523-190555-068422.MP4
2026-05-23 11:07:05,B,A,025km/h,6.734023,79.895197,0,20260523-190555-068422.MP4
2026-05-23 11:07:06,B,A,026km/h,6.734090,79.895170,0,20260523-190555-068422.MP4
2026-05-23 11:07:07,B,A,027km/h,6.734159,79.895145,0,20260523-190555-068422.MP4
2026-05-23 11:07:08,B,A,028km/h,6.734230,79.895120,0,20260523-190555-068422.MP4
2026-05-23 11:07:09,B,A,026km/h,6.734295,79.895096,0,20260523-190555-068422.MP4
2026-05-23 11:07:10,B,A,024km/h,6.734356,79.895075,0,20260523-190555-068422.MP4
2026-05-23 11:07:11,B,A,025km/h,6.734414,79.895054,0,20260523-190555-068422.MP4
2026-05-23 11:07:12,B,A,025km/h,6.734475,79.895031,0,20260523-190555-068422.MP4
2026-05-23 11:07:13,B,A,026km/h,6.734539,79.895007,0,20260523-190555-068422.MP4
2026-05-23 11:07:14,B,A,027km/h,6.734607,79.894981,0,20260523-190555-068422.MP4
2026-05-23 11:07:15,B,A,029km/h,6.734677,79.894954,0,20260523-190555-068422.MP4
2026-05-23 11:07:16,B,A,031km/h,6.734752,79.894925,0,20260523-190555-068422.MP4
2026-05-23 11:07:18,B,A,036km/h,6.734914,79.894861,0,20260523-190555-068422.MP4
2026-05-23 11:07:19,B,A,037km/h,6.735000,79.894828,0,20260523-190555-068422.MP4
2026-05-23 11:07:20,B,A,037km/h,6.735088,79.894794,0,20260523-190555-068422.MP4
2026-05-23 11:07:21,B,A,037km/h,6.735177,79.894760,0,20260523-190555-068422.MP4
2026-05-23 11:07:22,B,A,037km/h,6.735265,79.894727,0,20260523-190555-068422.MP4
2026-05-23 11:07:23,B,A,037km/h,6.735351,79.894690,0,20260523-190555-068422.MP4
2026-05-23 11:07:24,B,A,036km/h,6.735436,79.894655,0,20260523-190555-068422.MP4
2026-05-23 11:07:25,B,A,037km/h,6.735523,79.894620,0,20260523-190555-068422.MP4
2026-05-23 11:07:26,B,A,040km/h,6.735617,79.894589,0,20260523-190555-068422.MP4
2026-05-23 11:07:27,B,A,042km/h,6.735717,79.894557,0,20260523-190555-068422.MP4
2026-05-23 11:07:28,B,A,044km/h,6.735822,79.894524,0,20260523-190555-068422.MP4
2026-05-23 11:07:29,B,A,045km/h,6.735928,79.894488,0,20260523-190555-068422.MP4
2026-05-23 11:07:30,B,A,046km/h,6.736036,79.894449,0,20260523-190555-068422.MP4
2026-05-23 11:07:31,B,A,047km/h,6.736146,79.894408,0,20260523-190555-068422.MP4
